2209,0
2210,1
2211,1
2212,0
2213,1
2214,0
2215,0
2216,0
2217,0
2218,1
2219,0
2220,0
2221,0
2222,1
2223,0
2224,0
2225,1
2226,0
2227,1
2228,0
2229,0
2230,0
2231,1
2232,1
2233,1
2234,0
2235,1
2236,1
2237,0
2238,0
2239,1
2240,0
2241,0
2242,1
2243,0
2244,0
2245,1
2246,1
2247,1
2248,0
2249,1
2250,0
2251,0
2252,0
2253,1
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,1
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,1
2270,0
2271,1
2272,0
2273,0
2274,0
2275,0
2276,0
2277,1
2278,0
2279,1
2280,1
2281,0
2282,1
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,1
2292,0
2293,0
2294,0
2295,1
2296,1
2297,0
2298,0
2299,0
2300,0
2301,1
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,0
2311,1
2312,0
2313,0
2314,1
2315,0
2316,0
2317,0
2318,1
2319,0
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,1
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,1
2336,0
2337,0
2338,0
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,1
2346,0
2347,0
2348,1
2349,1
2350,0
2351,1
2352,1
2353,0
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,0
2361,1
2362,0
2363,1
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,1
2371,1
2372,0
2373,0
2374,1
2375,0
2376,1
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,1
2385,0
2386,0
2387,1
2388,0
2389,0
2390,0
2391,0
2392,0
2393,1
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,1
2402,0
2403,0
2404,0
2405,0
2406,1
2407,0
2408,0
2409,0
2410,0
2411,1
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0
2418,0
2419,1
2420,1
2421,0
2422,1
2423,0
2424,0
2425,0
2426,0
2427,0
2428,0
2429,0
2430,0
2431,0
2432,0
2433,0
2434,0
2435,0
2436,0
2437,0
2438,0
2439,0
2440,0
2441,0
2442,0
2443,0
2444,1
2445,0
2446,0
2447,0
2448,1
2449,0
2450,0
2451,0
2452,0
2453,0
2454,1
2455,0
2456,0
2457,1
2458,1
2459,0
2460,0
2461,0
2462,0
2463,0
2464,1
2465,0
2466,0
2467,0
2468,1
2469,0
2470,0
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,0
2479,1
2480,1
2481,0
2482,1
2483,0
2484,0
2485,1
2486,0
2487,0
2488,0
2489,1
2490,1
2491,0
2492,0
2493,0
2494,0
2495,1
2496,1
2497,1
2498,0
2499,1
2500,1
2501,1
2502,1
2503,1
2504,0
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,1
2512,0
2513,1
2514,1
2515,1
2516,1
2517,1
2518,1
2519,1
2520,1
2521,1
2522,1
2523,1
2524,1
2525,1
2526,0
2527,1
2528,1
2529,1
2530,1
2531,1
2532,1
2533,0
2534,0
2535,1
2536,0
2537,0
2538,0
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,1
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,1
2559,0
2560,0
2561,0
2562,0
2563,1
2564,0
2565,0
2566,0
2567,0
2568,0
2569,1
2570,0
2571,1
2572,1
2573,0
2574,0
2575,0
2576,1
